customer_id,customer_code,first_name,last_name,email,segment,preferred_channel,home_region,join_date,age_band,is_churned
1038,MC001038,Carlos,Miller,carlos.miller1038@example.com,Loyalty Member,In-Store,East,2018-05-10,55-64,False
1039,MC001039,Sofia,Jackson,sofia.jackson1039@example.com,Consumer,In-Store,East,2022-10-02,55-64,False
1040,MC001040,Linda,Nguyen,linda.nguyen1040@example.com,Consumer,In-Store,East,2024-09-08,25-34,False
1041,MC001041,Liam,Jones,liam.jones1041@example.com,Consumer,Mobile App,West,2023-05-22,35-44,False
1042,MC001042,Zara,Brown,zara.brown1042@example.com,Consumer,Mobile App,East,2021-05-26,25-34,False
1043,MC001043,Robert,Patel,robert.patel1043@example.com,Corporate,Mobile App,Central,2018-11-05,25-34,False
1044,MC001044,Fatima,Thomas,fatima.thomas1044@example.com,Corporate,In-Store,West,2023-08-03,18-24,False
1045,MC001045,Wei,Williams,wei.williams1045@example.com,Consumer,In-Store,West,2021-01-28,55-64,False
1046,MC001046,Mary,Williams,mary.williams1046@example.com,Consumer,In-Store,East,2021-12-12,45-54,False
1047,MC001047,Noah,Lopez,noah.lopez1047@example.com,Consumer,In-Store,East,2022-06-17,45-54,False
1048,MC001048,Fatima,Kim,fatima.kim1048@example.com,Consumer,Mobile App,East,2020-05-10,35-44,False
1049,MC001049,Linda,Martinez,linda.martinez1049@example.com,Loyalty Member,Online,West,2019-03-25,65+,False
1050,MC001050,Linda,Moore,linda.moore1050@example.com,Corporate,Online,Central,2025-02-09,35-44,False
1051,MC001051,Isabella,Chen,isabella.chen1051@example.com,Loyalty Member,In-Store,East,2021-02-18,35-44,False
1052,MC001052,Noah,Lopez,noah.lopez1052@example.com,Loyalty Member,Online,East,2019-01-09,35-44,False
1053,MC001053,Liam,Johnson,liam.johnson1053@example.com,Corporate,In-Store,East,2020-02-12,65+,False
1054,MC001054,David,Lopez,david.lopez1054@example.com,Consumer,In-Store,East,2020-10-24,35-44,False
1055,MC001055,Ananya,Williams,ananya.williams1055@example.com,Consumer,In-Store,East,2024-03-20,25-34,True
1056,MC001056,Priya,White,priya.white1056@example.com,Loyalty Member,In-Store,East,2023-02-12,45-54,False
1057,MC001057,Ava,Thomas,ava.thomas1057@example.com,Loyalty Member,In-Store,East,2018-12-27,35-44,False
1058,MC001058,Mary,Anderson,mary.anderson1058@example.com,Loyalty Member,In-Store,West,2025-07-09,35-44,False
1059,MC001059,Jennifer,Williams,jennifer.williams1059@example.com,Loyalty Member,In-Store,East,2019-05-25,35-44,False
1060,MC001060,Isabella,Thomas,isabella.thomas1060@example.com,Consumer,Mobile App,West,2018-08-17,55-64,False
1061,MC001061,James,Brown,james.brown1061@example.com,Consumer,Mobile App,Central,2019-07-13,45-54,False
1062,MC001062,James,Wilson,james.wilson1062@example.com,Consumer,Mobile App,West,2026-06-21,18-24,False
1063,MC001063,Ava,Kim,ava.kim1063@example.com,Loyalty Member,Online,West,2019-11-14,45-54,False
1064,MC001064,Isabella,Williams,isabella.williams1064@example.com,Corporate,In-Store,West,2019-07-29,25-34,True
1065,MC001065,Ava,Nguyen,ava.nguyen1065@example.com,Loyalty Member,In-Store,West,2018-05-16,55-64,False
1066,MC001066,Patricia,Johnson,patricia.johnson1066@example.com,Consumer,Online,West,2020-11-11,35-44,False
1067,MC001067,Olivia,Davis,olivia.davis1067@example.com,Consumer,In-Store,East,2025-10-01,25-34,False
1068,MC001068,Elizabeth,Martinez,elizabeth.martinez1068@example.com,Loyalty Member,Mobile App,East,2019-08-10,18-24,False
1069,MC001069,Elizabeth,Williams,elizabeth.williams1069@example.com,Consumer,In-Store,Central,2025-09-16,45-54,False
1070,MC001070,Fatima,Brown,fatima.brown1070@example.com,Loyalty Member,Mobile App,West,2021-08-11,55-64,False
1071,MC001071,Patricia,Perez,patricia.perez1071@example.com,Corporate,In-Store,East,2023-01-10,55-64,False
1072,MC001072,Michael,Brown,michael.brown1072@example.com,Consumer,Mobile App,East,2022-06-20,25-34,False
1073,MC001073,Carlos,Nguyen,carlos.nguyen1073@example.com,Corporate,In-Store,West,2020-05-16,25-34,True
1074,MC001074,Isabella,Taylor,isabella.taylor1074@example.com,Consumer,Mobile App,West,2024-03-28,18-24,True
1075,MC001075,Elizabeth,Jackson,elizabeth.jackson1075@example.com,Corporate,Online,East,2018-06-09,35-44,False
1076,MC001076,Arjun,Jackson,arjun.jackson1076@example.com,Consumer,Online,East,2019-01-22,25-34,False
1077,MC001077,Isabella,Taylor,isabella.taylor1077@example.com,Loyalty Member,In-Store,East,2021-02-16,65+,True
1078,MC001078,Elizabeth,Perez,elizabeth.perez1078@example.com,Loyalty Member,Mobile App,West,2023-05-13,18-24,True
1079,MC001079,Mary,Moore,mary.moore1079@example.com,Consumer,Online,East,2022-10-10,45-54,False
1080,MC001080,James,Kim,james.kim1080@example.com,Consumer,In-Store,East,2026-05-21,25-34,True
1081,MC001081,Isabella,Taylor,isabella.taylor1081@example.com,Loyalty Member,In-Store,East,2018-11-20,25-34,False
1082,MC001082,Ananya,Miller,ananya.miller1082@example.com,Loyalty Member,In-Store,West,2026-06-17,25-34,True
1083,MC001083,Olivia,Jackson,olivia.jackson1083@example.com,Consumer,In-Store,East,2026-01-24,55-64,False
1084,MC001084,Robert,Wilson,robert.wilson1084@example.com,Loyalty Member,Online,Central,2022-03-06,25-34,False
1085,MC001085,Yuki,Jones,yuki.jones1085@example.com,Loyalty Member,In-Store,Central,2024-02-29,18-24,False
1086,MC001086,Isabella,Perez,isabella.perez1086@example.com,Consumer,Online,West,2019-03-15,55-64,False
1087,MC001087,Jennifer,Taylor,jennifer.taylor1087@example.com,Loyalty Member,Online,Central,2023-05-08,55-64,True
1088,MC001088,Mary,Thomas,mary.thomas1088@example.com,Loyalty Member,In-Store,West,2023-05-13,25-34,False
1089,MC001089,Diego,Singh,diego.singh1089@example.com,Consumer,In-Store,Central,2025-12-31,65+,False
1090,MC001090,Robert,Kim,robert.kim1090@example.com,Consumer,Mobile App,West,2021-08-12,25-34,False
1091,MC001091,Ananya,Wilson,ananya.wilson1091@example.com,Loyalty Member,Online,Central,2026-06-11,18-24,False
1092,MC001092,Arjun,Jackson,arjun.jackson1092@example.com,Consumer,In-Store,West,2023-06-22,18-24,False
1093,MC001093,David,Nguyen,david.nguyen1093@example.com,Loyalty Member,Mobile App,West,2020-02-07,18-24,False
1094,MC001094,Ananya,Nguyen,ananya.nguyen1094@example.com,Consumer,Mobile App,East,2026-04-11,25-34,False
1095,MC001095,Yuki,Rodriguez,yuki.rodriguez1095@example.com,Consumer,Mobile App,East,2019-12-16,18-24,False
1096,MC001096,Liam,Singh,liam.singh1096@example.com,Loyalty Member,In-Store,East,2019-05-13,55-64,False
1097,MC001097,Diego,Thomas,diego.thomas1097@example.com,Loyalty Member,In-Store,West,2026-01-05,25-34,False
1098,MC001098,Mary,Davis,mary.davis1098@example.com,Corporate,Online,Central,2026-03-25,45-54,False
1099,MC001099,Ava,Thomas,ava.thomas1099@example.com,Corporate,Mobile App,Central,2018-12-20,65+,False
1100,MC001100,David,Nguyen,david.nguyen1100@example.com,Consumer,Online,Central,2019-06-22,25-34,True
1101,MC001101,Jennifer,Martinez,jennifer.martinez1101@example.com,Consumer,In-Store,Central,2018-02-25,25-34,False
1102,MC001102,James,White,james.white1102@example.com,Loyalty Member,Mobile App,West,2019-10-17,25-34,False
1103,MC001103,Carlos,Patel,carlos.patel1103@example.com,Loyalty Member,In-Store,East,2025-07-17,35-44,False
1104,MC001104,Priya,White,priya.white1104@example.com,Consumer,Mobile App,East,2022-03-31,35-44,False
1105,MC001105,Lucas,Taylor,lucas.taylor1105@example.com,Consumer,In-Store,Central,2025-07-09,55-64,False
1106,MC001106,Arjun,Singh,arjun.singh1106@example.com,Consumer,In-Store,West,2022-12-19,45-54,True
1107,MC001107,Michael,Jones,michael.jones1107@example.com,Loyalty Member,In-Store,West,2018-09-20,18-24,False
1108,MC001108,Michael,Taylor,michael.taylor1108@example.com,Consumer,In-Store,East,2018-08-11,35-44,False
1109,MC001109,Lucas,White,lucas.white1109@example.com,Loyalty Member,In-Store,West,2020-11-16,55-64,False
1110,MC001110,Jennifer,Martinez,jennifer.martinez1110@example.com,Consumer,In-Store,East,2025-04-11,35-44,False
1111,MC001111,David,Perez,david.perez1111@example.com,Loyalty Member,Online,West,2025-12-09,25-34,False
1112,MC001112,Liam,Johnson,liam.johnson1112@example.com,Loyalty Member,In-Store,East,2020-08-07,18-24,False
1113,MC001113,Jennifer,Lee,jennifer.lee1113@example.com,Consumer,Mobile App,West,2019-10-01,25-34,False
1114,MC001114,Sofia,Miller,sofia.miller1114@example.com,Corporate,Online,East,2022-08-05,45-54,False
1115,MC001115,Wei,Miller,wei.miller1115@example.com,Loyalty Member,Mobile App,Central,2018-10-31,65+,False
1116,MC001116,Arjun,Perez,arjun.perez1116@example.com,Consumer,Mobile App,West,2024-05-15,55-64,False
1117,MC001117,Arjun,Perez,arjun.perez1117@example.com,Loyalty Member,In-Store,West,2025-05-07,45-54,False
1118,MC001118,Robert,Martinez,robert.martinez1118@example.com,Consumer,In-Store,Central,2023-07-10,55-64,False
1119,MC001119,Isabella,Nguyen,isabella.nguyen1119@example.com,Corporate,In-Store,Central,2022-08-22,25-34,False
1120,MC001120,Arjun,Singh,arjun.singh1120@example.com,Loyalty Member,In-Store,West,2023-06-27,35-44,False
1121,MC001121,Carlos,Singh,carlos.singh1121@example.com,Loyalty Member,In-Store,Central,2021-06-22,55-64,False
1122,MC001122,Yuki,Johnson,yuki.johnson1122@example.com,Consumer,Online,West,2018-06-12,35-44,False
1123,MC001123,Mei,Singh,mei.singh1123@example.com,Loyalty Member,Online,Central,2021-03-31,25-34,False
1124,MC001124,Fatima,Brown,fatima.brown1124@example.com,Consumer,Mobile App,West,2020-07-02,45-54,False
1125,MC001125,Lucas,Patel,lucas.patel1125@example.com,Consumer,In-Store,East,2019-02-19,35-44,False
1126,MC001126,Robert,Singh,robert.singh1126@example.com,Corporate,In-Store,Central,2022-03-20,35-44,False
1127,MC001127,Ananya,Davis,ananya.davis1127@example.com,Loyalty Member,In-Store,East,2021-03-05,25-34,False
1128,MC001128,Noah,Jones,noah.jones1128@example.com,Corporate,In-Store,West,2025-09-09,55-64,False
1129,MC001129,Wei,Rodriguez,wei.rodriguez1129@example.com,Loyalty Member,Mobile App,Central,2018-06-20,55-64,False
1130,MC001130,Ananya,Davis,ananya.davis1130@example.com,Corporate,In-Store,Central,2024-12-14,25-34,False
1131,MC001131,Ananya,Wilson,ananya.wilson1131@example.com,Consumer,Online,Central,2026-03-10,65+,False
1132,MC001132,Isabella,White,isabella.white1132@example.com,Loyalty Member,Online,East,2022-02-10,55-64,False
1133,MC001133,Sofia,Williams,sofia.williams1133@example.com,Consumer,Online,East,2025-10-11,55-64,False
1134,MC001134,John,Williams,john.williams1134@example.com,Corporate,In-Store,Central,2025-03-30,55-64,False
1135,MC001135,Omar,Lee,omar.lee1135@example.com,Consumer,In-Store,East,2021-08-05,18-24,False
1136,MC001136,James,Nguyen,james.nguyen1136@example.com,Corporate,In-Store,East,2025-07-12,35-44,False
1137,MC001137,Lucas,Miller,lucas.miller1137@example.com,Loyalty Member,In-Store,Central,2021-11-20,25-34,False
1138,MC001138,Carlos,Rodriguez,carlos.rodriguez1138@example.com,Loyalty Member,Mobile App,Central,2022-11-07,55-64,False
1139,MC001139,Patricia,Jones,patricia.jones1139@example.com,Loyalty Member,In-Store,Central,2018-02-23,65+,False
1140,MC001140,Isabella,Brown,isabella.brown1140@example.com,Consumer,In-Store,West,2026-01-14,65+,False
1141,MC001141,Priya,Johnson,priya.johnson1141@example.com,Loyalty Member,Online,East,2024-06-06,35-44,False
1142,MC001142,Fatima,Williams,fatima.williams1142@example.com,Corporate,In-Store,Central,2021-04-26,35-44,False
1143,MC001143,Ethan,Smith,ethan.smith1143@example.com,Consumer,Mobile App,East,2025-07-28,65+,False
1144,MC001144,Zara,White,zara.white1144@example.com,Corporate,In-Store,Central,2018-04-13,55-64,False
1145,MC001145,Robert,Anderson,robert.anderson1145@example.com,Consumer,Mobile App,Central,2018-11-05,65+,False
1146,MC001146,Lucas,Jackson,lucas.jackson1146@example.com,Loyalty Member,In-Store,West,2018-12-08,25-34,False
1147,MC001147,Diego,Singh,diego.singh1147@example.com,Loyalty Member,In-Store,East,2019-06-21,55-64,False
1148,MC001148,James,Lee,james.lee1148@example.com,Consumer,In-Store,East,2020-01-12,35-44,False
1149,MC001149,Patricia,Wilson,patricia.wilson1149@example.com,Corporate,Mobile App,West,2018-05-26,55-64,False
1150,MC001150,Patricia,Lee,patricia.lee1150@example.com,Loyalty Member,In-Store,West,2020-07-24,65+,False
1151,MC001151,Ethan,Jones,ethan.jones1151@example.com,Consumer,Mobile App,East,2026-03-17,35-44,False
1152,MC001152,Patricia,Thomas,patricia.thomas1152@example.com,Consumer,Online,Central,2022-12-02,25-34,False
1153,MC001153,Mei,Lee,mei.lee1153@example.com,Corporate,In-Store,West,2026-04-09,35-44,False
1154,MC001154,Liam,Moore,liam.moore1154@example.com,Consumer,Mobile App,East,2018-11-30,55-64,True
1155,MC001155,Ethan,Kim,ethan.kim1155@example.com,Loyalty Member,Online,Central,2025-05-07,18-24,False
1156,MC001156,Diego,Jackson,diego.jackson1156@example.com,Corporate,In-Store,Central,2026-06-06,45-54,True
1157,MC001157,Carlos,Johnson,carlos.johnson1157@example.com,Corporate,Mobile App,East,2019-07-27,55-64,False
1158,MC001158,Noah,Lopez,noah.lopez1158@example.com,Loyalty Member,In-Store,Central,2019-12-13,35-44,False
1159,MC001159,Lucas,Miller,lucas.miller1159@example.com,Consumer,In-Store,East,2020-05-02,35-44,False
1160,MC001160,Isabella,Rodriguez,isabella.rodriguez1160@example.com,Loyalty Member,Mobile App,Central,2023-09-12,35-44,False
1161,MC001161,Arjun,Patel,arjun.patel1161@example.com,Consumer,In-Store,West,2021-04-15,65+,False
1162,MC001162,Sofia,Wilson,sofia.wilson1162@example.com,Corporate,Mobile App,East,2020-10-02,55-64,False
1163,MC001163,Isabella,Kim,isabella.kim1163@example.com,Consumer,Mobile App,West,2022-08-16,65+,True
1164,MC001164,Noah,Brown,noah.brown1164@example.com,Loyalty Member,Mobile App,West,2024-10-13,25-34,False
1165,MC001165,Fatima,Wilson,fatima.wilson1165@example.com,Consumer,Mobile App,Central,2022-12-22,25-34,False
1166,MC001166,Sofia,Johnson,sofia.johnson1166@example.com,Corporate,Mobile App,West,2025-04-09,45-54,False
1167,MC001167,Ethan,Perez,ethan.perez1167@example.com,Loyalty Member,In-Store,West,2024-03-30,25-34,False
1168,MC001168,Yuki,Chen,yuki.chen1168@example.com,Consumer,In-Store,Central,2025-12-08,65+,False
1169,MC001169,James,Williams,james.williams1169@example.com,Consumer,In-Store,East,2024-03-20,65+,False
1170,MC001170,Wei,Miller,wei.miller1170@example.com,Loyalty Member,Mobile App,East,2022-07-30,55-64,False
1171,MC001171,Michael,Singh,michael.singh1171@example.com,Corporate,In-Store,East,2025-01-12,45-54,False
1172,MC001172,Mei,Anderson,mei.anderson1172@example.com,Loyalty Member,Online,Central,2023-07-17,65+,True
1173,MC001173,Ethan,Thomas,ethan.thomas1173@example.com,Loyalty Member,In-Store,East,2025-05-12,35-44,False
1174,MC001174,Linda,Rodriguez,linda.rodriguez1174@example.com,Corporate,Mobile App,Central,2025-05-12,18-24,False
1175,MC001175,Linda,Wilson,linda.wilson1175@example.com,Consumer,Mobile App,Central,2024-09-19,25-34,False
1176,MC001176,Jennifer,Nguyen,jennifer.nguyen1176@example.com,Consumer,Online,East,2018-10-15,45-54,False
1177,MC001177,Diego,Martinez,diego.martinez1177@example.com,Consumer,Online,West,2026-02-26,55-64,False
1178,MC001178,Noah,Martinez,noah.martinez1178@example.com,Corporate,Online,West,2020-08-26,18-24,True
1179,MC001179,Sofia,Garcia,sofia.garcia1179@example.com,Corporate,In-Store,West,2023-08-17,35-44,False
1180,MC001180,Emma,Kim,emma.kim1180@example.com,Corporate,Online,East,2019-03-02,45-54,False
1181,MC001181,Isabella,Davis,isabella.davis1181@example.com,Consumer,In-Store,West,2023-11-12,35-44,False
1182,MC001182,Yuki,Jones,yuki.jones1182@example.com,Consumer,In-Store,East,2021-03-23,18-24,False
1183,MC001183,Michael,Nguyen,michael.nguyen1183@example.com,Loyalty Member,Mobile App,Central,2025-12-18,65+,False
1184,MC001184,John,Smith,john.smith1184@example.com,Consumer,Mobile App,Central,2019-02-22,55-64,False
1185,MC001185,Sofia,Davis,sofia.davis1185@example.com,Consumer,In-Store,East,2019-07-30,35-44,False
1186,MC001186,Isabella,Davis,isabella.davis1186@example.com,Consumer,Online,West,2020-02-29,55-64,False
1187,MC001187,Sofia,Wilson,sofia.wilson1187@example.com,Consumer,In-Store,West,2022-02-21,65+,False
1188,MC001188,John,Moore,john.moore1188@example.com,Consumer,Online,East,2019-11-28,55-64,True
1189,MC001189,Mary,Miller,mary.miller1189@example.com,Consumer,Mobile App,East,2024-09-08,65+,False
1190,MC001190,Liam,Johnson,liam.johnson1190@example.com,Consumer,In-Store,West,2022-02-16,25-34,False
1191,MC001191,Fatima,Moore,fatima.moore1191@example.com,Consumer,Online,Central,2019-09-18,35-44,False
1192,MC001192,Ava,Anderson,ava.anderson1192@example.com,Consumer,In-Store,West,2023-03-30,55-64,False
1193,MC001193,Fatima,Chen,fatima.chen1193@example.com,Consumer,Mobile App,East,2019-01-20,35-44,False
1194,MC001194,Lucas,Johnson,lucas.johnson1194@example.com,Corporate,Online,Central,2025-02-13,25-34,False
1195,MC001195,Elizabeth,Rodriguez,elizabeth.rodriguez1195@example.com,Loyalty Member,In-Store,East,2020-09-29,25-34,False
1196,MC001196,David,Moore,david.moore1196@example.com,Consumer,In-Store,Central,2020-10-30,45-54,False
1197,MC001197,John,Lopez,john.lopez1197@example.com,Corporate,Mobile App,East,2024-05-26,25-34,False
1198,MC001198,Olivia,Anderson,olivia.anderson1198@example.com,Consumer,In-Store,West,2022-06-11,55-64,True
1199,MC001199,Ananya,Taylor,ananya.taylor1199@example.com,Corporate,Online,Central,2024-07-25,18-24,False
1200,MC001200,Emma,Brown,emma.brown1200@example.com,Corporate,In-Store,West,2024-01-29,55-64,False
